<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	03:00:00	1.09492	1.09547	1.09447	1.09513	4316	0	0
2024.01.03	04:00:00	1.09513	1.09531	1.09485	1.09522	2550	0	0
2024.01.03	05:00:00	1.09522	1.09621	1.09486	1.09608	3556	0	2
2024.01.03	06:00:00	1.09608	1.09625	1.09586	1.09623	1944	0	0
2024.01.03	07:00:00	1.09623	1.09629	1.09509	1.09510	3563	0	0
2024.01.03	08:00:00	1.09510	1.09610	1.09508	1.09585	3487	0	1
2024.01.03	09:00:00	1.09584	1.09627	1.09513	1.09604	7700	0	0
2024.01.03	10:00:00	1.09603	1.09655	1.09504	1.09527	10085	0	0
2024.01.03	11:00:00	1.09527	1.09563	1.09349	1.09364	10660	0	0
2024.01.03	12:00:00	1.09363	1.09391	1.09262	1.09280	8133	0	0
2024.01.03	13:00:00	1.09280	1.09299	1.09154	1.09195	9230	0	0
2024.01.03	14:00:00	1.09195	1.09323	1.09143	1.09170	12258	0	0
2024.01.03	15:00:00	1.09170	1.09303	1.09100	1.09216	17866	0	0
2024.01.03	16:00:00	1.09216	1.09264	1.09097	1.09178	19201	0	0
2024.01.03	17:00:00	1.09158	1.09390	1.08979	1.09047	32879	0	0
2024.01.03	18:00:00	1.09046	1.09184	1.09025	1.09081	16211	0	0
2024.01.03	19:00:00	1.09081	1.09103	1.09032	1.09067	10490	0	1
2024.01.03	20:00:00	1.09068	1.09149	1.09025	1.09058	9958	0	1
2024.01.03	21:00:00	1.09060	1.09258	1.08925	1.09178	28107	0	1
2024.01.03	22:00:00	1.09177	1.09233	1.09150	1.09206	11976	0	1
2024.01.03	23:00:00	1.09205	1.09232	1.09179	1.09212	3428	0	2
2024.01.04	00:00:00	1.09205	1.09218	1.09056	1.09211	1839	0	8
2024.01.04	01:00:00	1.09214	1.09276	1.09214	1.09258	2130	0	3
2024.01.04	02:00:00	1.09260	1.09265	1.09192	1.09224	2867	0	3
2024.01.04	03:00:00	1.09224	1.09241	1.09161	1.09177	4217	0	3
2024.01.04	04:00:00	1.09177	1.09201	1.09156	1.09194	3011	0	3
2024.01.04	05:00:00	1.09195	1.09308	1.09191	1.09261	3486	0	3
2024.01.04	06:00:00	1.09261	1.09286	1.09244	1.09259	2536	0	0
2024.01.04	07:00:00	1.09259	1.09269	1.09216	1.09265	4430	0	3
2024.01.04	08:00:00	1.09265	1.09348	1.09205	1.09323	7368	0	1
2024.01.04	09:00:00	1.09323	1.09437	1.09294	1.09376	10469	0	0
2024.01.04	10:00:00	1.09376	1.09563	1.09346	1.09534	12145	0	0
2024.01.04	11:00:00	1.09534	1.09691	1.09452	1.09676	11493	0	0
2024.01.04	12:00:00	1.09677	1.09723	1.09543	1.09557	9084	0	0
2024.01.04	13:00:00	1.09556	1.09579	1.09462	1.09479	6295	0	0
2024.01.04	14:00:00	1.09480	1.09560	1.09466	1.09523	8958	0	0
2024.01.04	15:00:00	1.09523	1.09554	1.09326	1.09471	20536	0	0
2024.01.04	16:00:00	1.09471	1.09508	1.09382	1.09454	18528	0	0
2024.01.04	17:00:00	1.09453	1.09654	1.09450	1.09552	19518	0	0
2024.01.04	18:00:00	1.09552	1.09640	1.09540	1.09561	11721	0	0
2024.01.04	19:00:00	1.09561	1.09599	1.09416	1.09505	11035	0	1
2024.01.04	20:00:00	1.09505	1.09545	1.09459	1.09469	8313	0	1
2024.01.04	21:00:00	1.09469	1.09500	1.09432	1.09469	6531	0	1
2024.01.04	22:00:00	1.09468	1.09494	1.09428	1.09492	6061	0	1
2024.01.04	23:00:00	1.09485	1.09495	1.09429	1.09435	2689	0	1
2024.01.05	00:00:00	1.09443	1.09500	1.09405	1.09471	6166	0	4
2024.01.05	01:00:00	1.09473	1.09488	1.09433	1.09463	1260	0	2
2024.01.05	02:00:00	1.09462	1.09516	1.09442	1.09508	3547	0	3
2024.01.05	03:00:00	1.09508	1.09559	1.09499	1.09516	4632	0	3
2024.01.05	04:00:00	1.09516	1.09541	1.09464	1.09468	2630	0	3
2024.01.05	05:00:00	1.09467	1.09474	1.09389	1.09392	3429	0	3
2024.01.05	06:00:00	1.09391	1.09413	1.09360	1.09371	2435	0	3
2024.01.05	07:00:00	1.09371	1.09381	1.09338	1.09373	3329	0	3
2024.01.05	08:00:00	1.09374	1.09374	1.09245	1.09279	6422	0	1
2024.01.05	09:00:00	1.09279	1.09336	1.09225	1.09234	8032	0	0
2024.01.05	10:00:00	1.09233	1.09259	1.09034	1.09077	9933	0	0
2024.01.05	11:00:00	1.09076	1.09306	1.09027	1.09128	10028	0	0
2024.01.05	12:00:00	1.09128	1.09139	1.09037	1.09128	7124	0	0
2024.01.05	13:00:00	1.09128	1.09176	1.09100	1.09142	5106	0	0
2024.01.05	14:00:00	1.09143	1.09209	1.09136	1.09177	8088	0	0
2024.01.05	15:00:00	1.09177	1.09281	1.08769	1.09215	35389	0	0
2024.01.05	16:00:00	1.09217	1.09550	1.09216	1.09495	33238	0	0
2024.01.05	17:00:00	1.09496	1.09988	1.09496	1.09783	42236	0	0
2024.01.05	18:00:00	1.09783	1.09808	1.09528	1.09561	19645	0	0
2024.01.05	19:00:00	1.09560	1.09565	1.09429	1.09462	16332	0	1
2024.01.05	20:00:00	1.09461	1.09563	1.09352	1.09540	12942	0	1
2024.01.05	21:00:00	1.09540	1.09598	1.09429	1.09452	10517	0	1
2024.01.05	22:00:00	1.09452	1.09473	1.09353	1.09393	8195	0	1
2024.01.05	23:00:00	1.09386	1.09417	1.09363	1.09408	2920	0	0
2024.01.08	00:00:00	1.09331	1.09453	1.09326	1.09445	787	0	8
2024.01.08	01:00:00	1.09448	1.09462	1.09346	1.09415	2591	0	1
2024.01.08	02:00:00	1.09415	1.09493	1.09399	1.09484	2747	0	3
2024.01.08	03:00:00	1.09483	1.09530	1.09468	1.09479	4238	0	3
2024.01.08	04:00:00	1.09479	1.09479	1.09359	1.09371	3166	0	3
2024.01.08	05:00:00	1.09371	1.09393	1.09310	1.09330	3494	0	3
2024.01.08	06:00:00	1.09329	1.09373	1.09303	1.09340	2696	0	0
2024.01.08	07:00:00	1.09340	1.09376	1.09317	1.09375	3434	0	3
2024.01.08	08:00:00	1.09375	1.09467	1.09361	1.09455	4756	0	1
2024.01.08	09:00:00	1.09455	1.09523	1.09394	1.09453	9541	0	0
2024.01.08	10:00:00	1.09453	1.09455	1.09294	1.09338	10842	0	0
2024.01.08	11:00:00	1.09338	1.09425	1.09225	1.09370	8819	0	0
2024.01.08	12:00:00	1.09374	1.09436	1.09342	1.09425	7703	0	0
2024.01.08	13:00:00	1.09425	1.09508	1.09368	1.09380	7859	0	0
2024.01.08	14:00:00	1.09380	1.09484	1.09372	1.09449	9422	0	0
2024.01.08	15:00:00	1.09449	1.09564	1.09425	1.09508	14604	0	0
2024.01.08	16:00:00	1.09508	1.09628	1.09492	1.09601	18929	0	0
2024.01.08	17:00:00	1.09601	1.09748	1.09552	1.09697	16412	0	0
2024.01.08	18:00:00	1.09698	1.09789	1.09681	1.09754	13830	0	0
2024.01.08	19:00:00	1.09754	1.09788	1.09622	1.09646	10457	0	1
2024.01.08	20:00:00	1.09646	1.09659	1.09487	1.09554	8203	0	1
2024.01.08	21:00:00	1.09554	1.09629	1.09529	1.09610	7106	0	1
2024.01.08	22:00:00	1.09610	1.09610	1.09491	1.09539	8421	0	0
2024.01.08	23:00:00	1.09538	1.09558	1.09492	1.09496	3354	0	0
2024.01.09	00:00:00	1.09525	1.09550	1.09450	1.09512	4659	0	3
2024.01.09	01:00:00	1.09508	1.09527	1.09493	1.09496	1489	0	1
2024.01.09	02:00:00	1.09496	1.09593	1.09491	1.09551	4462	0	3
2024.01.09	03:00:00	1.09551	1.09619	1.09513	1.09614	5084	0	3
2024.01.09	04:00:00	1.09615	1.09649	1.09605	1.09627	4184	0	3
2024.01.09	05:00:00	1.09627	1.09664	1.09605	1.09627	3208	0	3
2024.01.09	06:00:00	1.09628	1.09630	1.09532	1.09560	3255	0	3
2024.01.09	07:00:00	1.09561	1.09563	1.09477	1.09498	3669	0	0
2024.01.09	08:00:00	1.09496	1.09551	1.09478	1.09503	6992	0	1
2024.01.09	09:00:00	1.09503	1.09630	1.09458	1.09566	8581	0	0
2024.01.09	10:00:00	1.09566	1.09568	1.09388	1.09500	9553	0	0
2024.01.09	11:00:00	1.09500	1.09507	1.09380	1.09441	8601	0	0
2024.01.09	12:00:00	1.09442	1.09482	1.09324	1.09355	7889	0	0
2024.01.09	13:00:00	1.09355	1.09360	1.09286	1.09314	6657	0	0
2024.01.09	14:00:00	1.09314	1.09418	1.09286	1.09405	11352	0	0
2024.01.09	15:00:00	1.09406	1.09469	1.09328	1.09462	17469	0	0
2024.01.09	16:00:00	1.09462	1.09514	1.09379	1.09455	18913	0	0
2024.01.09	17:00:00	1.09454	1.09469	1.09175	1.09179	18678	0	0
2024.01.09	18:00:00	1.09180	1.09353	1.09101	1.09343	14479	0	0
2024.01.09	19:00:00	1.09344	1.09391	1.09300	1.09341	11932	0	1
2024.01.09	20:00:00	1.09340	1.09404	1.09221	1.09243	12340	0	1
2024.01.09	21:00:00	1.09242	1.09287	1.09198	1.09252	8066	0	1
2024.01.09	22:00:00	1.09253	1.09299	1.09247	1.09273	8238	0	1
2024.01.09	23:00:00	1.09274	1.09309	1.09269	1.09305	2558	0	1
2024.01.10	00:00:00	1.09305	1.09305	1.09231	1.09286	3016	0	8
2024.01.10	01:00:00	1.09288	1.09329	1.09281	1.09317	1064	0	2
