<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.09	20:00:00	0.85160	0.85286	0.85104	0.85210	7164	0	0
2024.01.10	00:00:00	0.85196	0.85267	0.85147	0.85216	5456	0	1
2024.01.10	04:00:00	0.85216	0.85253	0.85187	0.85224	5117	0	3
2024.01.10	08:00:00	0.85225	0.85353	0.85144	0.85213	11860	0	3
2024.01.10	12:00:00	0.85212	0.85324	0.85127	0.85257	9791	0	0
2024.01.10	16:00:00	0.85258	0.85309	0.85072	0.85100	13788	0	4
2024.01.10	20:00:00	0.85102	0.85224	0.85063	0.85067	10503	0	0
2024.01.11	00:00:00	0.85074	0.85111	0.84937	0.84941	4676	0	3
2024.01.11	04:00:00	0.84943	0.85004	0.84907	0.84994	3928	0	0
2024.01.11	08:00:00	0.84995	0.85105	0.84905	0.85085	9971	0	0
2024.01.11	12:00:00	0.85084	0.85509	0.84830	0.85479	19025	0	2
2024.01.11	16:00:00	0.85477	0.85664	0.85105	0.85547	31789	0	0
2024.01.11	20:00:00	0.85548	0.85561	0.85170	0.85178	12635	0	2
2024.01.12	00:00:00	0.85155	0.85243	0.85085	0.85150	28573	0	0
2024.01.12	04:00:00	0.85149	0.85231	0.85142	0.85225	4443	0	1
2024.01.12	08:00:00	0.85224	0.85395	0.85149	0.85373	10856	0	0
2024.01.12	12:00:00	0.85372	0.85507	0.85143	0.85252	14026	0	4
2024.01.12	16:00:00	0.85251	0.85362	0.84883	0.85341	18936	0	4
2024.01.12	20:00:00	0.85343	0.85353	0.85190	0.85240	5905	0	2
2024.01.15	00:00:00	0.85108	0.85404	0.85059	0.85303	4811	0	1
2024.01.15	04:00:00	0.85302	0.85302	0.85220	0.85269	3252	0	0
2024.01.15	08:00:00	0.85270	0.85432	0.85219	0.85394	8277	0	0
2024.01.15	12:00:00	0.85393	0.85476	0.85340	0.85375	8595	0	1
2024.01.15	16:00:00	0.85375	0.85615	0.85367	0.85600	8399	0	0
2024.01.15	20:00:00	0.85600	0.85619	0.85539	0.85541	2746	0	0
2024.01.16	00:00:00	0.85541	0.85765	0.85519	0.85694	25104	0	1
2024.01.16	04:00:00	0.85693	0.85933	0.85693	0.85912	4913	0	0
2024.01.16	08:00:00	0.85911	0.86161	0.85832	0.86049	14508	0	0
2024.01.16	12:00:00	0.86047	0.86132	0.85928	0.86094	15599	0	2
2024.01.16	16:00:00	0.86094	0.86194	0.85913	0.86185	23559	0	0
2024.01.16	20:00:00	0.86186	0.86194	0.86068	0.86143	7051	0	2
2024.01.17	00:00:00	0.86141	0.86216	0.85887	0.86129	25546	0	0
