<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	17:00:00	143.241	143.319	142.813	143.207	13855	0	3
2024.01.03	17:15:00	143.207	143.474	143.201	143.431	9298	0	3
2024.01.03	17:30:00	143.432	143.701	143.393	143.567	9325	0	3
2024.01.03	17:45:00	143.567	143.729	143.567	143.598	7837	0	3
2024.01.03	18:00:00	143.598	143.599	143.421	143.467	6816	0	3
2024.01.03	18:15:00	143.465	143.465	143.339	143.436	4744	0	3
2024.01.03	18:30:00	143.435	143.440	143.374	143.426	3743	0	3
2024.01.03	18:45:00	143.425	143.560	143.413	143.553	2249	0	3
2024.01.03	19:00:00	143.552	143.593	143.501	143.593	2824	0	10
2024.01.03	19:15:00	143.593	143.596	143.492	143.539	3034	0	10
2024.01.03	19:30:00	143.538	143.726	143.527	143.705	2989	0	10
2024.01.03	19:45:00	143.706	143.707	143.583	143.602	2946	0	10
2024.01.03	20:00:00	143.604	143.670	143.510	143.656	3811	0	10
2024.01.03	20:15:00	143.657	143.663	143.551	143.597	3021	0	10
2024.01.03	20:30:00	143.598	143.647	143.551	143.564	1960	0	10
2024.01.03	20:45:00	143.563	143.587	143.461	143.567	2868	0	8
2024.01.03	21:00:00	143.568	143.731	143.466	143.690	8639	0	10
2024.01.03	21:15:00	143.690	143.691	143.248	143.274	6571	0	10
2024.01.03	21:30:00	143.273	143.340	143.131	143.248	7376	0	10
2024.01.03	21:45:00	143.248	143.316	143.210	143.235	4460	0	10
2024.01.03	22:00:00	143.236	143.275	143.160	143.213	3690	0	10
2024.01.03	22:15:00	143.212	143.266	143.114	143.241	3364	0	10
2024.01.03	22:30:00	143.241	143.264	143.203	143.224	2563	0	10
2024.01.03	22:45:00	143.224	143.237	143.182	143.228	2262	0	10
2024.01.03	23:00:00	143.228	143.254	143.220	143.231	326	0	7
2024.01.03	23:15:00	143.231	143.250	143.219	143.234	341	0	6
2024.01.03	23:30:00	143.234	143.287	143.227	143.281	318	0	7
2024.01.03	23:45:00	143.281	143.308	143.270	143.288	230	0	3
2024.01.04	00:00:00	143.289	143.289	143.153	143.218	112	0	13
2024.01.04	00:15:00	143.231	143.246	143.182	143.223	103	0	29
2024.01.04	00:30:00	143.223	143.225	143.155	143.165	180	0	29
2024.01.04	00:45:00	143.164	143.170	143.099	143.128	237	0	29
2024.01.04	01:00:00	143.139	143.142	143.046	143.049	1613	0	10
2024.01.04	01:15:00	143.051	143.133	143.030	143.057	1234	0	10
2024.01.04	01:30:00	143.057	143.100	143.047	143.089	1046	0	10
2024.01.04	01:45:00	143.089	143.090	142.946	142.995	2089	0	10
2024.01.04	02:00:00	142.995	143.021	142.878	142.910	3745	0	10
2024.01.04	02:15:00	142.910	143.020	142.850	143.019	2156	0	10
2024.01.04	02:30:00	143.018	143.222	143.016	143.214	3277	0	10
2024.01.04	02:45:00	143.215	143.318	143.146	143.265	5646	0	10
2024.01.04	03:00:00	143.265	143.276	143.115	143.215	2743	0	10
2024.01.04	03:15:00	143.214	143.393	143.182	143.378	3606	0	10
2024.01.04	03:30:00	143.379	143.436	143.341	143.368	2523	0	10
2024.01.04	03:45:00	143.368	143.446	143.361	143.426	2888	0	10
2024.01.04	04:00:00	143.426	143.427	143.349	143.401	2212	0	10
2024.01.04	04:15:00	143.400	143.464	143.344	143.369	2421	0	10
2024.01.04	04:30:00	143.369	143.441	143.369	143.418	1166	0	6
2024.01.04	04:45:00	143.418	143.484	143.418	143.469	1367	0	6
2024.01.04	05:00:00	143.469	143.470	143.368	143.419	2452	0	10
2024.01.04	05:15:00	143.420	143.420	143.281	143.290	1905	0	10
2024.01.04	05:30:00	143.287	143.341	143.220	143.328	2492	0	10
2024.01.04	05:45:00	143.328	143.362	143.308	143.341	1229	0	10
2024.01.04	06:00:00	143.341	143.388	143.328	143.381	926	0	10
2024.01.04	06:15:00	143.381	143.567	143.381	143.490	2186	0	10
2024.01.04	06:30:00	143.490	143.491	143.336	143.362	1664	0	10
2024.01.04	06:45:00	143.363	143.601	143.362	143.562	2287	0	10
2024.01.04	07:00:00	143.563	143.674	143.563	143.631	2895	0	10
2024.01.04	07:15:00	143.628	143.660	143.580	143.628	2248	0	10
2024.01.04	07:30:00	143.628	143.896	143.617	143.774	4682	0	10
2024.01.04	07:45:00	143.775	143.799	143.710	143.774	3335	0	10
2024.01.04	08:00:00	143.773	143.804	143.646	143.790	3768	0	10
2024.01.04	08:15:00	143.790	143.793	143.650	143.683	3204	0	6
2024.01.04	08:30:00	143.682	143.699	143.586	143.661	3613	0	6
2024.01.04	08:45:00	143.661	143.699	143.514	143.524	2439	0	6
2024.01.04	09:00:00	143.524	143.583	143.341	143.361	4537	0	6
2024.01.04	09:15:00	143.361	143.453	143.310	143.381	3831	0	3
2024.01.04	09:30:00	143.380	143.439	143.181	143.196	4516	0	3
2024.01.04	09:45:00	143.196	143.433	143.179	143.374	4258	0	3
2024.01.04	10:00:00	143.374	143.484	143.362	143.454	5411	0	3
2024.01.04	10:15:00	143.455	143.582	143.445	143.521	4304	0	3
2024.01.04	10:30:00	143.521	143.644	143.521	143.595	3497	0	3
2024.01.04	10:45:00	143.595	143.616	143.461	143.589	4239	0	3
2024.01.04	11:00:00	143.589	143.788	143.566	143.736	4112	0	3
2024.01.04	11:15:00	143.737	143.844	143.696	143.808	3182	0	3
2024.01.04	11:30:00	143.809	143.849	143.741	143.808	3675	0	3
2024.01.04	11:45:00	143.808	143.895	143.765	143.867	4117	0	3
2024.01.04	12:00:00	143.867	143.988	143.866	143.931	3854	0	3
2024.01.04	12:15:00	143.931	143.992	143.909	143.952	2397	0	3
2024.01.04	12:30:00	143.952	144.167	143.940	144.066	4173	0	3
2024.01.04	12:45:00	144.066	144.269	144.041	144.252	3897	0	3
2024.01.04	13:00:00	144.252	144.295	144.135	144.161	3117	0	3
2024.01.04	13:15:00	144.160	144.259	144.154	144.256	2246	0	3
2024.01.04	13:30:00	144.257	144.275	144.169	144.200	2875	0	3
2024.01.04	13:45:00	144.200	144.255	144.167	144.255	2598	0	3
2024.01.04	14:00:00	144.255	144.260	144.061	144.092	3435	0	3
2024.01.04	14:15:00	144.091	144.213	144.074	144.210	2701	0	3
2024.01.04	14:30:00	144.209	144.264	144.190	144.213	2905	0	3
2024.01.04	14:45:00	144.213	144.245	144.177	144.220	2179	0	3
2024.01.04	15:00:00	144.219	144.251	144.110	144.139	3091	0	3
2024.01.04	15:15:00	144.141	144.353	144.123	144.275	6500	0	3
2024.01.04	15:30:00	144.282	144.519	144.275	144.515	6525	0	3
2024.01.04	15:45:00	144.515	144.555	144.424	144.537	5259	0	3
2024.01.04	16:00:00	144.537	144.737	144.517	144.695	5174	0	3
